Oxford English 1 1 U4 ask questions kérdések feltevése,Oxford English 1,1,U4,ask questions,kérdések feltevése,
Oxford English 1 1 U4 boarding school bentlakásos iskola,Oxford English 1,1,U4,boarding school,bentlakásos iskola,
Oxford English 1 1 U4 boat hajó,Oxford English 1,1,U4,boat,hajó,
Oxford English 1 1 U4 business studies üzleti tanulmányok,Oxford English 1,1,U4,business studies,üzleti tanulmányok,
Oxford English 1 1 U4 check ellenőrzés,Oxford English 1,1,U4,check,ellenőrzés,
Oxford English 1 1 U4 class óra,Oxford English 1,1,U4,class,óra,
Oxford English 1 1 U4 comic képregény,Oxford English 1,1,U4,comic,képregény,
Oxford English 1 1 U4 complusory kötelező,Oxford English 1,1,U4,complusory,kötelező,
Oxford English 1 1 U4 concentrate koncentráció,Oxford English 1,1,U4,concentrate,koncentráció,
Oxford English 1 1 U4 difficult nehéz,Oxford English 1,1,U4,difficult,nehéz,
Oxford English 1 1 U4 English angol,Oxford English 1,1,U4,English,angol,
Oxford English 1 1 U4 annoy idegesít,Oxford English 1,1,U4,annoy,idegesít,
Oxford English 1 1 U4 exam vizsga,Oxford English 1,1,U4,exam,vizsga,
Oxford English 1 1 U4 exchange programme csereprogram,Oxford English 1,1,U4,exchange programme,csereprogram,
Oxford English 1 1 U4 genius zseniális,Oxford English 1,1,U4,genius,zseniális,
Oxford English 1 1 U4 geography földrajz,Oxford English 1,1,U4,geography,földrajz,
Oxford English 1 1 U4 grammar nyelvtan,Oxford English 1,1,U4,grammar,nyelvtan,
Oxford English 1 1 U4 great nagyszerű,Oxford English 1,1,U4,great,nagyszerű,
Oxford English 1 1 U4 history történelem,Oxford English 1,1,U4,history,történelem,
Oxford English 1 1 U4 homework házi feladat,Oxford English 1,1,U4,homework,házi feladat,
Oxford English 1 1 U4 ICT (Information and Communication Technology) IKT (információs és kommunikációs technológia),Oxford English 1,1,U4,ICT (Information and Communication Technology),IKT (információs és kommunikációs technológia),
Oxford English 1 1 U4 Italian olasz,Oxford English 1,1,U4,Italian,olasz,
Oxford English 1 1 U4 know ismer,Oxford English 1,1,U4,know,ismer,
Oxford English 1 1 U4 language nyelv,Oxford English 1,1,U4,language,nyelv,
Oxford English 1 1 U4 learn tanulni,Oxford English 1,1,U4,learn,tanulni,
Oxford English 1 1 U4 listen to hallgatni,Oxford English 1,1,U4,listen to,hallgatni,
Oxford English 1 1 U4 listening hallgatni,Oxford English 1,1,U4,listening,hallgatni,
Oxford English 1 1 U4 make notes jegyzetet írni,Oxford English 1,1,U4,make notes,jegyzetet írni,
Oxford English 1 1 U4 Mandarin mandarin,Oxford English 1,1,U4,Mandarin,mandarin,
Oxford English 1 1 U4 maths matek,Oxford English 1,1,U4,maths,matek,
Oxford English 1 1 U4 medium-sized közepes méretű,Oxford English 1,1,U4,medium-sized,közepes méretű,
Oxford English 1 1 U4 mime pantomim,Oxford English 1,1,U4,mime,pantomim,
Oxford English 1 1 U4 mosquito szúnyog,Oxford English 1,1,U4,mosquito,szúnyog,
Oxford English 1 1 U4 notebook füzet,Oxford English 1,1,U4,notebook,füzet,
Oxford English 1 1 U4 PE (Physical Education) testnevelés,Oxford English 1,1,U4,PE (Physical Education),testnevelés,
Oxford English 1 1 U4 practical gyakorlati,Oxford English 1,1,U4,practical,gyakorlati,
Oxford English 1 1 U4 practice gyakorlat,Oxford English 1,1,U4,practice,gyakorlat,
Oxford English 1 1 U4 primary school általános iskola,Oxford English 1,1,U4,primary school,általános iskola,
Oxford English 1 1 U4 project projekt,Oxford English 1,1,U4,project,projekt,
Oxford English 1 1 U4 pronunciation kiejtés,Oxford English 1,1,U4,pronunciation,kiejtés,
Oxford English 1 1 U4 PSHE (Personal Social and Health Education) PSHE (Személyes szociális és egészségnevelés),Oxford English 1,1,U4,PSHE (Personal Social and Health Education),PSHE (Személyes szociális és egészségnevelés),
Oxford English 1 1 U4 read olvas,Oxford English 1,1,U4,read,olvas,
Oxford English 1 1 U4 repeat ismétlés,Oxford English 1,1,U4,repeat,ismétlés,
Oxford English 1 1 U4 revise átismétlés,Oxford English 1,1,U4,revise,átismétlés,
Oxford English 1 1 U4 Russian orosz,Oxford English 1,1,U4,Russian,orosz,
Oxford English 1 1 U4 secondary school középiskola,Oxford English 1,1,U4,secondary school,középiskola,
Oxford English 1 1 U4 science természettudomány,Oxford English 1,1,U4,science,természettudomány,
Oxford English 1 1 U4 Spanish spanyol,Oxford English 1,1,U4,Spanish,spanyol,
Oxford English 1 1 U4 speaking beszéd,Oxford English 1,1,U4,speaking,beszéd,
Oxford English 1 1 U4 spell helyesírás,Oxford English 1,1,U4,spell,helyesírás,
Oxford English 1 1 U4 strict szigorú,Oxford English 1,1,U4,strict,szigorú,
Oxford English 1 1 U4 subject tantárgy,Oxford English 1,1,U4,subject,tantárgy,
Oxford English 1 1 U4 teacher tanár,Oxford English 1,1,U4,teacher,tanár,
Oxford English 1 1 U4 textbook tankönyv,Oxford English 1,1,U4,textbook,tankönyv,
Oxford English 1 1 U4 tomorrow holnap,Oxford English 1,1,U4,tomorrow,holnap,
Oxford English 1 1 U4 traditional hagyományos,Oxford English 1,1,U4,traditional,hagyományos,
Oxford English 1 1 U4 understand megértés,Oxford English 1,1,U4,understand,megértés,
Oxford English 1 1 U4 uniform egyenruha,Oxford English 1,1,U4,uniform,egyenruha,
Oxford English 1 1 U4 vocabulary szókincs,Oxford English 1,1,U4,vocabulary,szókincs,
Oxford English 1 1 U4 woodwork famegmunkálás,Oxford English 1,1,U4,woodwork,famegmunkálás,
Oxford English 1 1 U4 wordlist szójegyzék,Oxford English 1,1,U4,wordlist,szójegyzék,
Oxford English 1 1 U4 write írni,Oxford English 1,1,U4,write,írni,
Oxford English 1 1 U4 writing írás,Oxford English 1,1,U4,writing,írás,
Oxford English 1 1 U5 active aktív,Oxford English 1,1,U5,active,aktív,
Oxford English 1 1 U5 advice tanács,Oxford English 1,1,U5,advice,tanács,
Oxford English 1 1 U5 after that utána,Oxford English 1,1,U5,after that,utána,
Oxford English 1 1 U5 apple alma,Oxford English 1,1,U5,apple,alma,
Oxford English 1 1 U5 beans bab,Oxford English 1,1,U5,beans,bab,
Oxford English 1 1 U5 blog blog,Oxford English 1,1,U5,blog,blog,
Oxford English 1 1 U5 bowl tál,Oxford English 1,1,U5,bowl,tál,
Oxford English 1 1 U5 bread kenyér,Oxford English 1,1,U5,bread,kenyér,
Oxford English 1 1 U5 hamburger hamburger,Oxford English 1,1,U5,hamburger,hamburger,
Oxford English 1 1 U5 cent cent,Oxford English 1,1,U5,cent,cent,
Oxford English 1 1 U5 cheese sajt,Oxford English 1,1,U5,cheese,sajt,
Oxford English 1 1 U5 chicken csirke,Oxford English 1,1,U5,chicken,csirke,
Oxford English 1 1 U5 chips sültkrumpli,Oxford English 1,1,U5,chips,sültkrumpli,
Oxford English 1 1 U5 chop aprítás,Oxford English 1,1,U5,chop,aprítás,
Oxford English 1 1 U5 cook főzés,Oxford English 1,1,U5,cook,főzés,
Oxford English 1 1 U5 couch kanapé,Oxford English 1,1,U5,couch,kanapé,
Oxford English 1 1 U5 crisps chips,Oxford English 1,1,U5,crisps,chips,
Oxford English 1 1 U5 dessert desszert,Oxford English 1,1,U5,dessert,desszert,
Oxford English 1 1 U5 dish étel,Oxford English 1,1,U5,dish,étel,
Oxford English 1 1 U5 dollar dollár,Oxford English 1,1,U5,dollar,dollár,
Oxford English 1 1 U5 drink ital,Oxford English 1,1,U5,drink,ital,
Oxford English 1 1 U5 egg tojás,Oxford English 1,1,U5,egg,tojás,
Oxford English 1 1 U5 euro euró,Oxford English 1,1,U5,euro,euró,
Oxford English 1 1 U5 fat zsír,Oxford English 1,1,U5,fat,zsír,
Oxford English 1 1 U5 finally végül,Oxford English 1,1,U5,finally,végül,
Oxford English 1 1 U5 first első,Oxford English 1,1,U5,first,első,
Oxford English 1 1 U5 fit fitt,Oxford English 1,1,U5,fit,fitt,
Oxford English 1 1 U5 fizzy drink szénsavas ital,Oxford English 1,1,U5,fizzy drink,szénsavas ital,
Oxford English 1 1 U5 fridge hűtőszekrény,Oxford English 1,1,U5,fridge,hűtőszekrény,
Oxford English 1 1 U5 fruit gyümölcs,Oxford English 1,1,U5,fruit,gyümölcs,
Oxford English 1 1 U5 grapes szőlő,Oxford English 1,1,U5,grapes,szőlő,
Oxford English 1 1 U5 habit szokás,Oxford English 1,1,U5,habit,szokás,
Oxford English 1 1 U5 health egészség,Oxford English 1,1,U5,health,egészség,
Oxford English 1 1 U5 healthy egészséges,Oxford English 1,1,U5,healthy,egészséges,
Oxford English 1 1 U5 hungry éhes,Oxford English 1,1,U5,hungry,éhes,
Oxford English 1 1 U5 ill beteg,Oxford English 1,1,U5,ill,beteg,
Oxford English 1 1 U5 ingredient hozzávaló,Oxford English 1,1,U5,ingredient,hozzávaló,
Oxford English 1 1 U5 juice lé,Oxford English 1,1,U5,juice,lé,
Oxford English 1 1 U5 lamb bárány,Oxford English 1,1,U5,lamb,bárány,
Oxford English 1 1 U5 lasagne lasagne,Oxford English 1,1,U5,lasagne,lasagne,
Oxford English 1 1 U5 last utolsó,Oxford English 1,1,U5,last,utolsó,
Oxford English 1 1 U5 lazy lusta,Oxford English 1,1,U5,lazy,lusta,
Oxford English 1 1 U5 lifestyle életmód,Oxford English 1,1,U5,lifestyle,életmód,
Oxford English 1 1 U5 lunchbox uzsonnásdoboz,Oxford English 1,1,U5,lunchbox,uzsonnásdoboz,
Oxford English 1 1 U5 main course főétel,Oxford English 1,1,U5,main course,főétel,
Oxford English 1 1 U5 marathon maraton,Oxford English 1,1,U5,marathon,maraton,
Oxford English 1 1 U5 meat hús,Oxford English 1,1,U5,meat,hús,
Oxford English 1 1 U5 mind elme,Oxford English 1,1,U5,mind,elme,
Oxford English 1 1 U5 mineral water ásványvíz,Oxford English 1,1,U5,mineral water,ásványvíz,
Oxford English 1 1 U5 next következő,Oxford English 1,1,U5,next,következő,
Oxford English 1 1 U5 nuts diófélék,Oxford English 1,1,U5,nuts,diófélék,
Oxford English 1 1 U5 olive olíva,Oxford English 1,1,U5,olive,olíva,
Oxford English 1 1 U5 option opció,Oxford English 1,1,U5,option,opció,
Oxford English 1 1 U5 pasta tészta,Oxford English 1,1,U5,pasta,tészta,
Oxford English 1 1 U5 pear körte,Oxford English 1,1,U5,pear,körte,
Oxford English 1 1 U5 pence penny,Oxford English 1,1,U5,pence,penny,
Oxford English 1 1 U5 pepper bors,Oxford English 1,1,U5,pepper,bors,
Oxford English 1 1 U5 pound font,Oxford English 1,1,U5,pound,font,
Oxford English 1 1 U5 raisin mazsola,Oxford English 1,1,U5,raisin,mazsola,
Oxford English 1 1 U5 rice rizs,Oxford English 1,1,U5,rice,rizs,
Oxford English 1 1 U5 salad saláta,Oxford English 1,1,U5,salad,saláta,
Oxford English 1 1 U5 sandwich szendvics,Oxford English 1,1,U5,sandwich,szendvics,
Oxford English 1 1 U5 serve tálalás,Oxford English 1,1,U5,serve,tálalás,
Oxford English 1 1 U5 snack nassolnivaló,Oxford English 1,1,U5,snack,nassolnivaló,
Oxford English 1 1 U5 soup leves,Oxford English 1,1,U5,soup,leves,
Oxford English 1 1 U5 starter előétel,Oxford English 1,1,U5,starter,előétel,
Oxford English 1 1 U5 sumo wrestler szumó birkózó,Oxford English 1,1,U5,sumo wrestler,szumó birkózó,
Oxford English 1 1 U5 sweets édesség,Oxford English 1,1,U5,sweets,édesség,
Oxford English 1 1 U5 taste ízlés,Oxford English 1,1,U5,taste,ízlés,
Oxford English 1 1 U5 tasty ízletes,Oxford English 1,1,U5,tasty,ízletes,
Oxford English 1 1 U5 temperature hőmérséklet,Oxford English 1,1,U5,temperature,hőmérséklet,
Oxford English 1 1 U5 thirsty szomjas,Oxford English 1,1,U5,thirsty,szomjas,
Oxford English 1 1 U5 tired fáradt,Oxford English 1,1,U5,tired,fáradt,
Oxford English 1 1 U5 train vonat,Oxford English 1,1,U5,train,vonat,
Oxford English 1 1 U5 tuna tonhal,Oxford English 1,1,U5,tuna,tonhal,
Oxford English 1 1 U5 typical tipikus,Oxford English 1,1,U5,typical,tipikus,
Oxford English 1 1 U5 unfit nem fitt,Oxford English 1,1,U5,unfit,nem fitt,
Oxford English 1 1 U5 unhealthy egészségtelen,Oxford English 1,1,U5,unhealthy,egészségtelen,
Oxford English 1 1 U5 vegetable zöldség,Oxford English 1,1,U5,vegetable,zöldség,
Oxford English 1 1 U5 vegetarian vegetáriánus,Oxford English 1,1,U5,vegetarian,vegetáriánus,
Oxford English 1 1 U5 vending machine árusítóautomata,Oxford English 1,1,U5,vending machine,árusítóautomata,
Oxford English 1 1 U5 vitamin vitamin,Oxford English 1,1,U5,vitamin,vitamin,
Oxford English 1 1 U5 water víz,Oxford English 1,1,U5,water,víz,
Oxford English 1 1 U5 well (adj) kút (mn.),Oxford English 1,1,U5,well (adj),kút (mn.),
Oxford English 1 1 U5 well (adv) jót (adv),Oxford English 1,1,U5,well (adv),jót (adv),
Oxford English 1 1 U5 worry aggódj,Oxford English 1,1,U5,worry,aggódj,
Oxford English 1 1 U5 yoghurt joghurt,Oxford English 1,1,U5,yoghurt,joghurt,
Oxford English 1 1 U6 athlete sportoló,Oxford English 1,1,U6,athlete,sportoló,
Oxford English 1 1 U6 athletics atlétika,Oxford English 1,1,U6,athletics,atlétika,
Oxford English 1 1 U6 basketball kosárlabda,Oxford English 1,1,U6,basketball,kosárlabda,
Oxford English 1 1 U6 battle csata,Oxford English 1,1,U6,battle,csata,
Oxford English 1 1 U6 become válni,Oxford English 1,1,U6,become,válni,
Oxford English 1 1 U6 break a record rekordot megdönteni,Oxford English 1,1,U6,break a record,rekordot megdönteni,
Oxford English 1 1 U6 brilliant zseniális,Oxford English 1,1,U6,brilliant,zseniális,
Oxford English 1 1 U6 bronze bronz,Oxford English 1,1,U6,bronze,bronz,
Oxford English 1 1 U6 career karrier,Oxford English 1,1,U6,career,karrier,
Oxford English 1 1 U6 change váltás,Oxford English 1,1,U6,change,váltás,
Oxford English 1 1 U6 champion bajnok,Oxford English 1,1,U6,champion,bajnok,
Oxford English 1 1 U6 climbing mászás,Oxford English 1,1,U6,climbing,mászás,
Oxford English 1 1 U6 complete teljes,Oxford English 1,1,U6,complete,teljes,
Oxford English 1 1 U6 competition verseny,Oxford English 1,1,U6,competition,verseny,
Oxford English 1 1 U6 competitor versenyző,Oxford English 1,1,U6,competitor,versenyző,
Oxford English 1 1 U6 crazy őrült,Oxford English 1,1,U6,crazy,őrült,
Oxford English 1 1 U6 dollar dollár,Oxford English 1,1,U6,dollar,dollár,
Oxford English 1 1 U6 event esemény,Oxford English 1,1,U6,event,esemény,
Oxford English 1 1 U6 fan rajongó,Oxford English 1,1,U6,fan,rajongó,
Oxford English 1 1 U6 football futball,Oxford English 1,1,U6,football,futball,
Oxford English 1 1 U6 goal gól,Oxford English 1,1,U6,goal,gól,
Oxford English 1 1 U6 gold arany,Oxford English 1,1,U6,gold,arany,
Oxford English 1 1 U6 golf golf,Oxford English 1,1,U6,golf,golf,
Oxford English 1 1 U6 gymnastics torna,Oxford English 1,1,U6,gymnastics,torna,
Oxford English 1 1 U6 hockey hoki,Oxford English 1,1,U6,hockey,hoki,
Oxford English 1 1 U6 horse-riding lovaglás,Oxford English 1,1,U6,horse-riding,lovaglás,
Oxford English 1 1 U6 ice hockey jégkorong,Oxford English 1,1,U6,ice hockey,jégkorong,
Oxford English 1 1 U6 internet internet,Oxford English 1,1,U6,internet,internet,
Oxford English 1 1 U6 journey utazás,Oxford English 1,1,U6,journey,utazás,
Oxford English 1 1 U6 junior junior,Oxford English 1,1,U6,junior,junior,
Oxford English 1 1 U6 last utolsó,Oxford English 1,1,U6,last,utolsó,
Oxford English 1 1 U6 match mérkőzés,Oxford English 1,1,U6,match,mérkőzés,
Oxford English 1 1 U6 medal érem,Oxford English 1,1,U6,medal,érem,
Oxford English 1 1 U6 medallist érmes,Oxford English 1,1,U6,medallist,érmes,
Oxford English 1 1 U6 messenger hírvivő,Oxford English 1,1,U6,messenger,hírvivő,
Oxford English 1 1 U6 moment pillanat,Oxford English 1,1,U6,moment,pillanat,
Oxford English 1 1 U6 news hírek,Oxford English 1,1,U6,news,hírek,
Oxford English 1 1 U6 Olympics olimpia,Oxford English 1,1,U6,Olympics,olimpia,
Oxford English 1 1 U6 player játékos,Oxford English 1,1,U6,player,játékos,
Oxford English 1 1 U6 race verseny,Oxford English 1,1,U6,race,verseny,
Oxford English 1 1 U6 rugby rögbi,Oxford English 1,1,U6,rugby,rögbi,
Oxford English 1 1 U6 sailing vitorlázás,Oxford English 1,1,U6,sailing,vitorlázás,
Oxford English 1 1 U6 score eredmény,Oxford English 1,1,U6,score,eredmény,
Oxford English 1 1 U6 silver ezüst,Oxford English 1,1,U6,silver,ezüst,
Oxford English 1 1 U6 skiing síelés,Oxford English 1,1,U6,skiing,síelés,
Oxford English 1 1 U6 spectator néző,Oxford English 1,1,U6,spectator,néző,
Oxford English 1 1 U6 spend költés,Oxford English 1,1,U6,spend,költés,
Oxford English 1 1 U6 sprint sprint,Oxford English 1,1,U6,sprint,sprint,
Oxford English 1 1 U6 stadium stadion,Oxford English 1,1,U6,stadium,stadion,
Oxford English 1 1 U6 starter kezdőjátékos,Oxford English 1,1,U6,starter,kezdőjátékos,
Oxford English 1 1 U6 strange furcsa,Oxford English 1,1,U6,strange,furcsa,
Oxford English 1 1 U6 swimming úszás,Oxford English 1,1,U6,swimming,úszás,
Oxford English 1 1 U6 tabletennis asztalitenisz,Oxford English 1,1,U6,tabletennis,asztalitenisz,
Oxford English 1 1 U6 tennis tenisz,Oxford English 1,1,U6,tennis,tenisz,
Oxford English 1 1 U6 text szöveg,Oxford English 1,1,U6,text,szöveg,
Oxford English 1 1 U6 travel utazás,Oxford English 1,1,U6,travel,utazás,
Oxford English 1 1 U6 trip kirándulás,Oxford English 1,1,U6,trip,kirándulás,
Oxford English 1 1 U6 volleyball röplabda,Oxford English 1,1,U6,volleyball,röplabda,
Oxford English 1 1 U6 war háború,Oxford English 1,1,U6,war,háború,
Oxford English 1 1 U6 watch nézés,Oxford English 1,1,U6,watch,nézés,
Oxford English 1 1 U6 win győzelem,Oxford English 1,1,U6,win,győzelem,
Oxford English 1 1 U6 winner győztes,Oxford English 1,1,U6,winner,győztes,
Oxford English 1 1 U6 wrestling birkózás,Oxford English 1,1,U6,wrestling,birkózás,
Oxford English 1 1 U7 actor színész,Oxford English 1,1,U7,actor,színész,
Oxford English 1 1 U7 actress színésznő,Oxford English 1,1,U7,actress,színésznő,
Oxford English 1 1 U7 apostrophe aposztróf,Oxford English 1,1,U7,apostrophe,aposztróf,
Oxford English 1 1 U7 apparently látszólag,Oxford English 1,1,U7,apparently,látszólag,
Oxford English 1 1 U7 avatar avatár,Oxford English 1,1,U7,avatar,avatár,
Oxford English 1 1 U7 average átlagos,Oxford English 1,1,U7,average,átlagos,
Oxford English 1 1 U7 bald kopasz,Oxford English 1,1,U7,bald,kopasz,
Oxford English 1 1 U7 beard szakáll,Oxford English 1,1,U7,beard,szakáll,
Oxford English 1 1 U7 black fekete,Oxford English 1,1,U7,black,fekete,
Oxford English 1 1 U7 blonde szőke,Oxford English 1,1,U7,blonde,szőke,
Oxford English 1 1 U7 build épít,Oxford English 1,1,U7,build,épít,
Oxford English 1 1 U7 capital letter nagybetű,Oxford English 1,1,U7,capital letter,nagybetű,
Oxford English 1 1 U7 collect gyűjt,Oxford English 1,1,U7,collect,gyűjt,
Oxford English 1 1 U7 comma vessző,Oxford English 1,1,U7,comma,vessző,
Oxford English 1 1 U7 curly göndör,Oxford English 1,1,U7,curly,göndör,
Oxford English 1 1 U7 cute aranyos,Oxford English 1,1,U7,cute,aranyos,
Oxford English 1 1 U7 dark brown sötétbarna,Oxford English 1,1,U7,dark brown,sötétbarna,
Oxford English 1 1 U7 description leírás,Oxford English 1,1,U7,description,leírás,
Oxford English 1 1 U7 die meghalni,Oxford English 1,1,U7,die,meghalni,
Oxford English 1 1 U7 exactl pontos,Oxford English 1,1,U7,exactl,pontos,
Oxford English 1 1 U7 exlamation mark felkiáltójel,Oxford English 1,1,U7,exlamation mark,felkiáltójel,
Oxford English 1 1 U7 film director filmrendező,Oxford English 1,1,U7,film director,filmrendező,
Oxford English 1 1 U7 full stop pont,Oxford English 1,1,U7,full stop,pont,
Oxford English 1 1 U7 gentle gyengéd,Oxford English 1,1,U7,gentle,gyengéd,
Oxford English 1 1 U7 get a job munkát vállalni,Oxford English 1,1,U7,get a job,munkát vállalni,
Oxford English 1 1 U7 get a qualification képzettséget szerezni,Oxford English 1,1,U7,get a qualification,képzettséget szerezni,
Oxford English 1 1 U7 get married házasodni,Oxford English 1,1,U7,get married,házasodni,
Oxford English 1 1 U7 giant óriás,Oxford English 1,1,U7,giant,óriás,
Oxford English 1 1 U7 glasses szemüveg,Oxford English 1,1,U7,glasses,szemüveg,
Oxford English 1 1 U7 go to school iskolába járni,Oxford English 1,1,U7,go to school,iskolába járni,
Oxford English 1 1 U7 go to university egyetemre járni,Oxford English 1,1,U7,go to university,egyetemre járni,
Oxford English 1 1 U7 green zöld,Oxford English 1,1,U7,green,zöld,
Oxford English 1 1 U7 grey szürke,Oxford English 1,1,U7,grey,szürke,
Oxford English 1 1 U7 grow up felnőni,Oxford English 1,1,U7,grow up,felnőni,
Oxford English 1 1 U7 have children gyerekeket vállalni,Oxford English 1,1,U7,have children,gyerekeket vállalni,
Oxford English 1 1 U7 height magasság,Oxford English 1,1,U7,height,magasság,
Oxford English 1 1 U7 italics dőlt,Oxford English 1,1,U7,italics,dőlt,
Oxford English 1 1 U7 key moment kulcspillanat,Oxford English 1,1,U7,key moment,kulcspillanat,
Oxford English 1 1 U7 leave school elhagyni az iskolát,Oxford English 1,1,U7,leave school,elhagyni az iskolát,
Oxford English 1 1 U7 light brown világosbarna,Oxford English 1,1,U7,light brown,világosbarna,
Oxford English 1 1 U7 logical order logikus sorrend,Oxford English 1,1,U7,logical order,logikus sorrend,
Oxford English 1 1 U7 long hosszú,Oxford English 1,1,U7,long,hosszú,
Oxford English 1 1 U7 moustache bajusz,Oxford English 1,1,U7,moustache,bajusz,
Oxford English 1 1 U7 omit kihagyni,Oxford English 1,1,U7,omit,kihagyni,
Oxford English 1 1 U7 overweight túlsúlyos,Oxford English 1,1,U7,overweight,túlsúlyos,
Oxford English 1 1 U7 personal life magánélet,Oxford English 1,1,U7,personal life,magánélet,
Oxford English 1 1 U7 question mark kérdőjel,Oxford English 1,1,U7,question mark,kérdőjel,
Oxford English 1 1 U7 react reagálni,Oxford English 1,1,U7,react,reagálni,
Oxford English 1 1 U7 red piros,Oxford English 1,1,U7,red,piros,
Oxford English 1 1 U7 round kerek,Oxford English 1,1,U7,round,kerek,
Oxford English 1 1 U7 sad szomorú,Oxford English 1,1,U7,sad,szomorú,
Oxford English 1 1 U7 short alacsony,Oxford English 1,1,U7,short,alacsony,
Oxford English 1 1 U7 skin bőr,Oxford English 1,1,U7,skin,bőr,
Oxford English 1 1 U7 slim karcsú,Oxford English 1,1,U7,slim,karcsú,
Oxford English 1 1 U7 spiky tüskés,Oxford English 1,1,U7,spiky,tüskés,
Oxford English 1 1 U7 square szögletes,Oxford English 1,1,U7,square,szögletes,
Oxford English 1 1 U7 straight egyenes,Oxford English 1,1,U7,straight,egyenes,
Oxford English 1 1 U7 sunglasses napszemüveg,Oxford English 1,1,U7,sunglasses,napszemüveg,
Oxford English 1 1 U7 surfing szörfözés,Oxford English 1,1,U7,surfing,szörfözés,
Oxford English 1 1 U7 take vesz,Oxford English 1,1,U7,take,vesz,
Oxford English 1 1 U7 thin vékony,Oxford English 1,1,U7,thin,vékony,
Oxford English 1 1 U7 truck driver teherautó-sofőr,Oxford English 1,1,U7,truck driver,teherautó-sofőr,
Oxford English 1 1 U7 tutor korrepetitor,Oxford English 1,1,U7,tutor,korrepetitor,
Oxford English 1 1 U8 autumn ősz,Oxford English 1,1,U8,autumn,ősz,
Oxford English 1 1 U8 camping kempingezés,Oxford English 1,1,U8,camping,kempingezés,
Oxford English 1 1 U8 campsite táborhely,Oxford English 1,1,U8,campsite,táborhely,
Oxford English 1 1 U8 carry cipelés,Oxford English 1,1,U8,carry,cipelés,
Oxford English 1 1 U8 cloudy felhős,Oxford English 1,1,U8,cloudy,felhős,
Oxford English 1 1 U8 cold hideg,Oxford English 1,1,U8,cold,hideg,
Oxford English 1 1 U8 continent kontinens,Oxford English 1,1,U8,continent,kontinens,
Oxford English 1 1 U8 cool hűvös,Oxford English 1,1,U8,cool,hűvös,
Oxford English 1 1 U8 cruise hajózás,Oxford English 1,1,U8,cruise,hajózás,
Oxford English 1 1 U8 cyclist kerékpáros,Oxford English 1,1,U8,cyclist,kerékpáros,
Oxford English 1 1 U8 foggy ködös,Oxford English 1,1,U8,foggy,ködös,
Oxford English 1 1 U8 get wet vizes lesz,Oxford English 1,1,U8,get wet,vizes lesz,
Oxford English 1 1 U8 go away elmegy,Oxford English 1,1,U8,go away,elmegy,
Oxford English 1 1 U8 guidebook útmutató,Oxford English 1,1,U8,guidebook,útmutató,
Oxford English 1 1 U8 hot forró,Oxford English 1,1,U8,hot,forró,
Oxford English 1 1 U8 huge hatalmas,Oxford English 1,1,U8,huge,hatalmas,
Oxford English 1 1 U8 ice hockey jégkorong,Oxford English 1,1,U8,ice hockey,jégkorong,
Oxford English 1 1 U8 icy jeges,Oxford English 1,1,U8,icy,jeges,
Oxford English 1 1 U8 insect spray rovarspray,Oxford English 1,1,U8,insect spray,rovarspray,
Oxford English 1 1 U8 lightning villámlás,Oxford English 1,1,U8,lightning,villámlás,
Oxford English 1 1 U8 lottery lottó,Oxford English 1,1,U8,lottery,lottó,
Oxford English 1 1 U8 lucky szerencsés,Oxford English 1,1,U8,lucky,szerencsés,
Oxford English 1 1 U8 outdoor szabadtéri,Oxford English 1,1,U8,outdoor,szabadtéri,
Oxford English 1 1 U8 penguin pingvin,Oxford English 1,1,U8,penguin,pingvin,
Oxford English 1 1 U8 penknife zsebkéses bicska,Oxford English 1,1,U8,penknife,zsebkéses bicska,
Oxford English 1 1 U8 phrasebook kifejezésgyűjtemény,Oxford English 1,1,U8,phrasebook,kifejezésgyűjtemény,
Oxford English 1 1 U8 picnic piknik,Oxford English 1,1,U8,picnic,piknik,
Oxford English 1 1 U8 plan terv,Oxford English 1,1,U8,plan,terv,
Oxford English 1 1 U8 polar bear jegesmedve,Oxford English 1,1,U8,polar bear,jegesmedve,
Oxford English 1 1 U8 post a comment hozzászólás írása,Oxford English 1,1,U8,post a comment,hozzászólás írása,
Oxford English 1 1 U8 probably valószínűleg,Oxford English 1,1,U8,probably,valószínűleg,
Oxford English 1 1 U8 promise ígéret,Oxford English 1,1,U8,promise,ígéret,
Oxford English 1 1 U8 rainy esős,Oxford English 1,1,U8,rainy,esős,
Oxford English 1 1 U8 rucksack hátizsák,Oxford English 1,1,U8,rucksack,hátizsák,
Oxford English 1 1 U8 shampoo sampon,Oxford English 1,1,U8,shampoo,sampon,
Oxford English 1 1 U8 sleeping bag hálózsák,Oxford English 1,1,U8,sleeping bag,hálózsák,
Oxford English 1 1 U8 snowy havas,Oxford English 1,1,U8,snowy,havas,
Oxford English 1 1 U8 soap szappan,Oxford English 1,1,U8,soap,szappan,
Oxford English 1 1 U8 spring tavasz,Oxford English 1,1,U8,spring,tavasz,
Oxford English 1 1 U8 stay maradj,Oxford English 1,1,U8,stay,maradj,
Oxford English 1 1 U8 stormy viharos,Oxford English 1,1,U8,stormy,viharos,
Oxford English 1 1 U8 suitcase bőrönd,Oxford English 1,1,U8,suitcase,bőrönd,
Oxford English 1 1 U8 sun cream naptej,Oxford English 1,1,U8,sun cream,naptej,
